1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0,101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.9,0.77,0.9,0.77,0.9,0.77,0.9,0.77,0.9,0.77,0.77,0.9,0.9,0.77,0.77,0.9,0.77,0.77,0.77,0.9,0.9,0.9,0.9,0.77,0.77,0.77,0.77,0.77,0.9,0.9,0.9,0.9,0.9,0.9,0.77,0.77,0.9,0.9,0.77,0.77,0.9,0.77,0.77,0.77,0.9,0.9,0.9,0.77,0.9,0.9,0.77,0.77,0.9,0.9,0.77,0.77,0.9,0.77,0.77,0.9,0.77,0.9,0.9,0.77,0.77,0.9,0.9,0.77,0.9,0.77,0.77,0.9,0.9,0.9,0.9,0.9,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.9,0.9,0.9,0.77,0.9,0.9,0.9,0.77,0.9,0.77,0.77,0.77,0.9,0.9,0.77,0.77,0.77,0.9,0.9,0.9,0.77,0.77,0.77,0.9,0.77,0.9,0.77,0.9,0.9,0.77,0.77,0.9,0.77,0.9,0.9,0.9,0.77
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7.0,4.0,8.0,2.0,8.0,4.0,7.0,2.0,8.0,2.0,4.0,7.0,8.0,4.0,2.0,7.0,2.0,2.0,4.0,8.0,7.0,7.0,8.0,4.0,4.0,2.0,4.0,2.0,8.0,7.0,8.0,7.0,7.0,8.0,4.0,2.0,7.0,8.0,2.0,4.0,7.0,4.0,2.0,4.0,8.0,8.0,7.0,2.0,8.0,7.0,4.0,4.0,7.0,8.0,2.0,2.0,7.0,2.0,4.0,8.0,4.0,8.0,7.0,2.0,2.0,7.0,7.0,4.0,8.0,4.0,2.0,8.0,8.0,7.0,8.0,7.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,7.0,8.0,8.0,2.0,7.0,7.0,8.0,4.0,7.0,2.0,4.0,2.0,8.0,8.0,4.0,2.0,2.0,8.0,7.0,7.0,4.0,2.0,2.0,8.0,4.0,8.0,4.0,7.0,7.0,4.0,4.0,7.0,2.0,8.0,7.0,8.0,2.0
1.0,3.0,6.0,5.0,6.0,3.0,1.0,5.0,6.0,5.0,3.0,1.0,6.0,3.0,5.0,1.0,5.0,5.0,3.0,6.0,1.0,1.0,6.0,3.0,3.0,5.0,3.0,5.0,6.0,1.0,6.0,1.0,1.0,6.0,3.0,5.0,1.0,6.0,5.0,3.0,1.0,3.0,5.0,3.0,6.0,6.0,1.0,5.0,6.0,1.0,3.0,3.0,1.0,6.0,5.0,5.0,1.0,5.0,3.0,6.0,3.0,6.0,1.0,5.0,5.0,1.0,1.0,3.0,6.0,3.0,5.0,6.0,6.0,1.0,6.0,1.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,6.0,6.0,5.0,1.0,1.0,6.0,3.0,1.0,5.0,3.0,5.0,6.0,6.0,3.0,5.0,5.0,6.0,1.0,1.0,3.0,5.0,5.0,6.0,3.0,6.0,3.0,1.0,1.0,3.0,3.0,1.0,5.0,6.0,1.0,6.0,5.0
1592.795418614394,832.9885719067806,1960.2107678173725,2426.320902286384,2403.8063800660657,2361.1400339078577,2009.4333805165645,798.5358322511016,922.445361211328,1860.7422066991558,690.429601922431,1543.0642749067572,538.0478155930639,1050.3718391787984,2484.9141400756193,1891.789285534772,2243.0336241198415,1860.9798167563388,1496.012964332024,2125.256945841101,1987.7776791965796,1500.7860296742895,2415.5338215518664,2202.4709147938042,666.4738037635314,2349.2533796422845,658.8753413341892,1109.6980560672746,736.5046987912576,745.7261989335027,1485.0017789553506,676.3512629966717,2496.8523591923527,560.6437757575893,1456.8126277423607,2404.9549077652114,1253.9813013322441,1827.4999530183125,1138.6292006843005,1962.1913663472974,1050.4282884217414,1980.511662510187,1557.967222302184,2341.1001997456747,2152.7854278559307,1074.0939135903968,1499.0428547723836,838.6974856598473,2370.898641906792,825.4962071783101,896.8086942040923,1864.882258551212,2429.0199699800146,660.1261502692802,2424.9429437024555,1153.8164862680542,2479.9300224918647,1016.9044742982607,1691.5279400612433,1722.4301165096858,728.448316342487,1525.163783199242,2154.098091102332,1699.5839213185275,2255.647010082811,553.1402399192044,819.8013148623706,1033.2847406869987,816.3607329734953,2429.631273727918,1537.6205647830157,724.9988534486145,1202.9830645249654,1509.149249601551,2478.4592359793105,1896.5856521532157,1352.9998693357306,1438.4706446086716,2309.683797302669,1874.221953455892,832.6052296177435,2407.8743950608714,2401.6811707796446,2324.8939386731527,524.9453203372681,1075.2762313502533,2264.4893835435964,2193.2005215642225,1054.2320373035368,941.7835648548105,1325.8950328198448,1670.863622247075,2000.7668706308662,1339.4278770378226,693.7753766412579,655.8464863684433,1647.3000626613073,1485.6736070097174,1445.0561416751996,2110.124120720949,2099.398439134525,1662.5492608843824,1055.9857870860867,1940.7044732622314,771.8982556344995,2011.9202290297621,1221.5220410185925,2003.24226685965,2462.7845885548068,2484.6073067733237,1648.9168414423823,660.8719583232861,1253.4760985471553,2363.910922855508,2068.02994703449,1234.8576597577978,995.0520488711198,2204.270298358089,508.2997358220527,1591.147787044062
1600.0,1400.0,2000.0,1800.0,1600.0,1600.0,1600.0,1200.0,1400.0,1800.0,1400.0,1600.0,1200.0,2000.0,1600.0,2000.0,1200.0,1800.0,1200.0,1200.0,1800.0,2000.0,2000.0,1200.0,1200.0,2000.0,1600.0,1400.0,1400.0,1400.0,1600.0,1400.0,1400.0,2000.0,1400.0,1600.0,1200.0,1800.0,2000.0,1400.0,1800.0,1400.0,1600.0,2000.0,1400.0,2000.0,1800.0,2000.0,1800.0,1600.0,1200.0,1200.0,2000.0,1600.0,1600.0,1400.0,1200.0,1800.0,1600.0,2000.0,1200.0,1400.0,1800.0,1200.0,1400.0,1800.0,1800.0,1200.0,1400.0,1800.0,1800.0,1400.0,2000.0,1800.0,1600.0,1400.0,1800.0,1800.0,2000.0,1400.0,1600.0,1600.0,1600.0,2000.0,2000.0,2000.0,1600.0,1800.0,1800.0,1400.0,1800.0,1200.0,1400.0,2000.0,2000.0,1200.0,1400.0,1200.0,1600.0,2000.0,1200.0,1600.0,2000.0,1800.0,1600.0,1200.0,1600.0,1800.0,2000.0,1600.0,1800.0,1400.0,1800.0,1200.0,1400.0,1200.0,1200.0,2000.0,1200.0,1200.0
